cod_grupo,cod_grupo_padre
GR006497,GR008719
GR006498,GR001356
GR006499,GR009010
GR006500,GR001125
GR006501,GR004630
GR006502,GR008344
GR006503,GR006945
GR006504,GR000121
GR006505,GR008788
GR006506,GR003765
GR006507,GR001844
GR006508,GR000978
GR006509,GR006287
GR006510,GR001926
GR006511,GR005602
GR006512,GR004468
GR006513,GR006139
GR006514,GR009205
GR006515,GR005736
GR006516,GR007998
GR006517,GR002772
GR006518,GR005919
GR006519,GR002511
GR006520,GR009329
GR006521,GR002970
GR006522,GR005585
GR006523,GR002386
GR006524,GR001881
GR006525,GR008072
GR006526,GR005418
GR006527,GR004101
GR006528,GR006384
GR006529,GR002778
GR006530,GR000035
GR006531,GR007739
GR006532,GR000878
GR006533,GR000260
GR006534,GR005674
GR006535,GR004638
GR006536,GR001363
GR006537,GR001762
GR006538,GR001789
GR006539,GR002131
GR006540,GR001864
GR006541,GR008812
GR006542,GR006019
GR006543,GR003653
GR006544,GR002092
GR006545,GR000837
GR006546,GR005883
GR006547,GR008641
GR006548,GR000124
GR006549,GR008124
GR006550,GR007231
GR006551,GR007974
GR006552,GR008011
GR006553,GR006269
GR006554,GR008937
GR006555,GR000596
GR006556,GR005630
GR006557,GR006573
GR006558,GR002197
GR006559,GR004550
GR006560,GR008880
GR006561,GR002174
GR006562,GR009274
GR006563,GR007283
GR006564,GR001576
GR006565,GR005200
GR006566,GR002225
GR006567,GR009004
GR006568,GR000150
GR006569,GR007188
GR006570,GR002736
GR006571,GR005818
GR006572,GR009362
GR006573,GR002476
GR006574,GR001733
GR006575,GR002222
GR006576,GR007892
GR006577,GR001440
GR006578,GR006818
GR006579,GR002463
GR006580,GR008983
GR006581,GR007556
GR006582,GR000392
GR006583,GR009484
GR006584,GR009796
GR006585,GR008426
GR006586,GR009997
GR006587,GR000564
GR006588,GR007786
GR006589,GR006249
GR006590,GR001522
GR006591,GR005421
GR006592,GR000702
GR006593,GR004357
GR006594,GR005888
GR006595,GR008203
GR006596,GR007060
GR006597,GR006771
GR006598,GR001612
GR006599,GR003051
GR006600,GR003154
GR006601,GR007407
GR006602,GR001094
GR006603,GR002486
GR006604,GR009968
GR006605,GR000864
GR006606,GR008746
GR006607,GR002952
GR006608,GR005375
GR006609,GR002907
GR006610,GR004612
GR006611,GR004502
GR006612,GR002798
GR006613,GR003610
GR006614,GR005126
GR006615,GR003015
GR006616,GR006510
GR006617,GR004391
GR006618,GR001639
GR006619,GR007893
GR006620,GR005362
GR006621,GR000132
GR006622,GR007020
GR006623,GR009413
GR006624,GR005522
GR006625,GR008286
GR006626,GR008962
GR006627,GR008090
GR006628,GR009315
GR006629,GR001694
GR006630,GR005204
GR006631,GR008571
GR006632,GR001336
GR006633,GR001028
GR006634,GR007918
GR006635,GR008099
GR006636,GR004503
GR006637,GR001194
GR006638,GR007967
GR006639,GR004319
GR006640,GR009234
GR006641,GR008884
GR006642,GR008902
GR006643,GR002408
GR006644,GR006031
GR006645,GR005491
GR006646,GR001402
GR006647,GR006788
GR006648,GR002373
GR006649,GR006988
GR006650,GR004687
GR006651,GR008775
GR006652,GR002451
GR006653,GR007528
GR006654,GR004280
GR006655,GR006802
GR006656,GR008902
GR006657,GR006581
GR006658,GR002985
GR006659,GR000524
GR006660,GR003881
GR006661,GR002867
GR006662,GR004137
GR006663,GR000292
GR006664,GR000156
GR006665,GR008336
GR006666,GR007626
GR006667,GR007194
GR006668,GR005389
GR006669,GR005496
GR006670,GR000153
GR006671,GR005958
GR006672,GR003897
GR006673,GR007623
GR006674,GR009140
GR006675,GR005625
GR006676,GR008465
GR006677,GR006808
GR006678,GR002507
GR006679,GR004303
GR006680,GR007784
GR006681,GR008343
GR006682,GR004179
GR006683,GR006847
GR006684,GR001234
GR006685,GR009614
GR006686,GR001487
GR006687,GR008478
GR006688,GR008560
GR006689,GR007039
GR006690,GR009195
GR006691,GR008329
GR006692,GR003411
GR006693,GR009064
GR006694,GR005621
GR006695,GR007901
GR006696,GR005446
GR006697,GR003033
GR006698,GR008920
GR006699,GR000168
GR006700,GR007355
GR006701,GR004740
GR006702,GR000899
GR006703,GR001569
GR006704,GR001827
GR006705,GR008753
GR006706,GR005811
GR006707,GR008923
GR006708,GR009269
GR006709,GR000863
GR006710,GR000151
GR006711,GR008965
GR006712,GR008429
GR006713,GR002312
GR006714,GR009317
GR006715,GR001176
GR006716,GR000861
GR006717,GR005268
GR006718,GR008373
GR006719,GR009358
GR006720,GR002578
GR006721,GR001105
GR006722,GR007337
GR006723,GR002969
GR006724,GR003765
GR006725,GR001944
GR006726,GR004415
GR006727,GR009786
GR006728,GR009411
GR006729,GR007039
GR006730,GR000214
GR006731,GR005414
GR006732,GR009268
GR006733,GR001793
GR006734,GR008915
GR006735,GR005481
GR006736,GR009798
GR006737,GR006205
GR006738,GR001694
GR006739,GR009697
GR006740,GR007908
GR006741,GR001775
GR006742,GR007464
GR006743,GR008194
GR006744,GR007058
GR006745,GR009114
GR006746,GR009815
GR006747,GR001440
GR006748,GR009676
GR006749,GR006264
GR006750,GR009020
GR006751,GR003854
GR006752,GR006754
GR006753,GR008246
GR006754,GR006802
GR006755,GR000194
GR006756,GR009949
GR006757,GR004756
GR006758,GR005622
GR006759,GR001194
GR006760,GR001080
GR006761,GR004282
GR006762,GR000754
GR006763,GR005609
GR006764,GR006170
GR006765,GR010057
GR006766,GR002034
GR006767,GR007723
GR006768,GR009385
GR006769,GR006514
GR006770,GR002164
GR006771,GR004918
GR006772,GR009868
GR006773,GR008975
GR006774,GR003080
GR006775,GR008449
GR006776,GR002744
GR006777,GR000553
GR006778,GR005516
GR006779,GR005068
GR006780,GR009913
GR006781,GR005486
GR006782,GR006851
GR006783,GR009954
GR006784,GR006877
GR006785,GR000906
GR006786,GR005734
GR006787,GR002447
GR006788,GR006153
GR006789,GR007819
GR006790,GR006405
GR006791,GR000528
GR006792,GR005697
GR006793,GR009496
GR006794,GR003753
GR006795,GR007681
GR006796,GR001111
GR006797,GR009876
GR006798,GR009823
GR006799,GR006638
GR006800,GR004008
GR006801,GR003546
GR006802,GR008780
GR006803,GR001281
GR006804,GR003302
GR006805,GR003421
GR006806,GR005624
GR006807,GR008170
GR006808,GR008025
GR006809,GR008448
GR006810,GR005564
GR006811,GR003206
GR006812,GR001137
GR006813,GR008180
GR006814,GR000121
GR006815,GR008881
GR006816,GR007104
GR006817,GR001312
GR006818,GR003906
GR006819,GR009492
GR006820,GR009268
GR006821,GR009021
GR006822,GR007449
GR006823,GR005513
GR006824,GR003022
GR006825,GR001964
GR006826,GR008874
GR006827,GR002907
GR006828,GR004032
GR006829,GR007656
GR006830,GR008008
GR006831,GR008829
GR006832,GR009601
GR006833,GR005210
GR006834,GR004606
GR006835,GR009851
GR006836,GR006730
GR006837,GR005068
GR006838,GR000869
GR006839,GR003280
GR006840,GR009536
GR006841,GR003078
GR006842,GR006683
GR006843,GR005607
GR006844,GR007230
GR006845,GR000893
GR006846,GR007190
GR006847,GR002767
GR006848,GR004519
GR006849,GR009695
GR006850,GR006955
GR006851,GR007480
GR006852,GR001863
GR006853,GR001596
GR006854,GR001840
GR006855,GR005309
GR006856,GR004893
GR006857,GR006652
GR006858,GR003238
GR006859,GR007134
GR006860,GR001611
GR006861,GR006992
GR006862,GR005183
GR006863,GR004918
GR006864,GR001255
GR006865,GR002843
GR006866,GR003544
GR006867,GR000735
GR006868,GR004903
GR006869,GR008258
GR006870,GR002571
GR006871,GR002419
GR006872,GR002891
GR006873,GR009462
GR006874,GR000020
GR006875,GR003875
GR006876,GR001967
GR006877,GR003605
GR006878,GR008833
GR006879,GR008894
GR006880,GR007374
GR006881,GR000170
GR006882,GR000427
GR006883,GR003048
GR006884,GR001306
GR006885,GR002581
GR006886,GR007289
GR006887,GR007037
GR006888,GR008376
GR006889,GR009808
GR006890,GR004509
GR006891,GR008596
GR006892,GR008939
GR006893,GR002561
GR006894,GR006267
GR006895,GR000615
GR006896,GR009209
GR006897,GR006165
GR006898,GR002357
GR006899,GR006598
GR006900,GR008974
GR006901,GR006517
GR006902,GR005479
GR006903,GR005120
GR006904,GR008053
GR006905,GR005958
GR006906,GR007681
GR006907,GR008922
GR006908,GR001638
GR006909,GR002712
GR006910,GR009756
GR006911,GR008042
GR006912,GR003382
GR006913,GR003913
GR006914,GR003840
GR006915,GR003525
GR006916,GR004818
GR006917,GR001597
GR006918,GR002182
GR006919,GR005592
GR006920,GR009021
GR006921,GR003339
GR006922,GR000765
GR006923,GR009130
GR006924,GR006122
GR006925,GR002543
GR006926,GR007597
GR006927,GR005253
GR006928,GR001239
GR006929,GR002705
GR006930,GR008459
GR006931,GR003172
GR006932,GR001638
GR006933,GR009365
GR006934,GR000079
GR006935,GR003525
GR006936,GR005548
GR006937,GR003895
GR006938,GR007081
GR006939,GR001886
GR006940,GR004760
GR006941,GR009221
GR006942,GR001689
GR006943,GR009803
GR006944,GR005534
GR006945,GR004250
GR006946,GR006794
GR006947,GR004670
GR006948,GR009271
GR006949,GR004187
GR006950,GR002987
GR006951,GR004560
GR006952,GR003390
GR006953,GR000617
GR006954,GR005758
GR006955,GR008882
GR006956,GR008020
GR006957,GR007621
GR006958,GR005320
GR006959,GR004961
GR006960,GR004799
GR006961,GR002548
GR006962,GR004492
GR006963,GR007782
GR006964,GR000919
GR006965,GR005614
GR006966,GR000917
GR006967,GR005141
GR006968,GR007845
GR006969,GR004285
GR006970,GR002480
GR006971,GR007131
GR006972,GR000893
GR006973,GR006291
GR006974,GR005489
GR006975,GR000028
GR006976,GR009685
GR006977,GR007764
GR006978,GR005715
GR006979,GR009390
GR006980,GR009649
GR006981,GR007040
GR006982,GR005382
GR006983,GR007021
GR006984,GR009147
GR006985,GR007758
GR006986,GR006815
GR006987,GR006304
GR006988,GR004751
GR006989,GR002475
GR006990,GR004767
GR006991,GR007056
GR006992,GR009324
GR006993,GR008094
GR006994,GR007609
GR006995,GR005568
GR006996,GR002039
GR006997,GR003675
GR006998,GR007391
GR006999,GR003766
GR007000,GR005852
GR007001,GR000713
GR007002,GR004382
GR007003,GR002554
GR007004,GR009614
GR007005,GR006261
GR007006,GR001750
GR007007,GR006722
GR007008,GR000481
GR007009,GR004073
GR007010,GR005867
GR007011,GR008678
GR007012,GR008200
GR007013,GR008966
GR007014,GR008734
GR007015,GR000786
GR007016,GR004495
GR007017,GR005351
GR007018,GR006258
GR007019,GR004517
GR007020,GR002262
GR007021,GR001143
GR007022,GR006896
GR007023,GR005850
GR007024,GR009680
GR007025,GR009627
GR007026,GR008110
GR007027,GR007162
GR007028,GR002822
GR007029,GR006378
GR007030,GR008982
GR007031,GR000242
GR007032,GR002154
GR007033,GR003967
GR007034,GR007266
GR007035,GR007861
GR007036,GR006423
GR007037,GR008343
GR007038,GR000371
GR007039,GR005129
GR007040,GR004337
GR007041,GR004537
GR007042,GR008723
GR007043,GR004302
GR007044,GR003902
GR007045,GR006847
GR007046,GR004646
GR007047,GR002650
GR007048,GR000423
GR007049,GR005540
GR007050,GR005887
GR007051,GR008293
GR007052,GR001952
GR007053,GR009940
GR007054,GR004088
GR007055,GR003722
GR007056,GR004753
GR007057,GR004221
GR007058,GR005082
GR007059,GR006845
GR007060,GR009209
GR007061,GR001237
GR007062,GR002392
GR007063,GR004202
GR007064,GR006412
GR007065,GR004629
GR007066,GR007225
GR007067,GR001595
GR007068,GR002704
GR007069,GR005217
GR007070,GR001325
GR007071,GR008160
GR007072,GR009929
GR007073,GR005678
GR007074,GR002113
GR007075,GR009005
GR007076,GR006813
GR007077,GR005514
GR007078,GR008270
GR007079,GR005896
GR007080,GR002607
GR007081,GR005650
GR007082,GR002278
GR007083,GR008374
GR007084,GR002815
GR007085,GR000597
GR007086,GR001676
GR007087,GR007555
GR007088,GR006370
GR007089,GR003186
GR007090,GR002579
GR007091,GR002839
GR007092,GR003272
GR007093,GR008913
GR007094,GR000150
GR007095,GR006202
GR007096,GR009269
GR007097,GR006227
GR007098,GR002587
GR007099,GR004178
GR007100,GR002683
GR007101,GR001130
GR007102,GR005525
GR007103,GR007356
GR007104,GR009168
GR007105,GR001148
GR007106,GR007171
GR007107,GR003696
GR007108,GR006578
GR007109,GR006834
GR007110,GR002696
GR007111,GR006157
GR007112,GR006496
GR007113,GR005656
GR007114,GR003003
GR007115,GR004786
GR007116,GR001495
GR007117,GR003352
GR007118,GR000244
GR007119,GR004421
GR007120,GR001821
GR007121,GR000801
GR007122,GR004582
GR007123,GR005769
GR007124,GR003698
GR007125,GR003126
GR007126,GR001960
GR007127,GR000733
GR007128,GR005373
GR007129,GR001512
GR007130,GR000990
GR007131,GR002702
GR007132,GR002191
GR007133,GR001258
GR007134,GR004898
GR007135,GR006391
GR007136,GR005221
GR007137,GR007896
GR007138,GR009974
GR007139,GR004722
GR007140,GR009657
GR007141,GR007760
GR007142,GR000905
GR007143,GR004548
GR007144,GR000696
GR007145,GR004610
GR007146,GR003703
GR007147,GR005414
GR007148,GR009763
GR007149,GR007979
GR007150,GR003956
GR007151,GR004944
GR007152,GR008639
GR007153,GR000931
GR007154,GR003383
GR007155,GR001872
GR007156,GR002906
GR007157,GR007225
GR007158,GR005927
GR007159,GR001054
GR007160,GR006026
GR007161,GR006439
GR007162,GR009545
GR007163,GR008650
GR007164,GR001037
GR007165,GR003110
GR007166,GR006848
GR007167,GR001696
GR007168,GR001188
GR007169,GR003556
GR007170,GR005744
GR007171,GR008349
GR007172,GR003560
GR007173,GR003806
GR007174,GR008012
GR007175,GR008864
GR007176,GR008084
GR007177,GR000338
GR007178,GR002494
GR007179,GR000687
GR007180,GR009822
GR007181,GR000075
GR007182,GR005505
GR007183,GR008770
GR007184,GR000949
GR007185,GR004067
GR007186,GR000015
GR007187,GR008868
GR007188,GR005707
GR007189,GR000748
GR007190,GR002850
GR007191,GR000528
GR007192,GR006688
GR007193,GR003608
GR007194,GR006965
GR007195,GR004813
GR007196,GR007258
GR007197,GR009320
GR007198,GR009780
GR007199,GR003411
GR007200,GR002625
GR007201,GR003274
GR007202,GR008709
GR007203,GR000740
GR007204,GR009359
GR007205,GR002871
GR007206,GR001252
GR007207,GR001703
GR007208,GR000805
GR007209,GR000806
GR007210,GR003951
GR007211,GR001060
GR007212,GR000368
GR007213,GR007787
GR007214,GR007234
GR007215,GR008780
GR007216,GR005137
GR007217,GR009296
GR007218,GR001104
GR007219,GR000169
GR007220,GR004571
GR007221,GR008391
GR007222,GR008641
GR007223,GR000801
GR007224,GR003448
GR007225,GR004225
GR007226,GR007025
GR007227,GR006776
GR007228,GR009255
GR007229,GR003610
GR007230,GR003556
GR007231,GR005819
GR007232,GR005134
GR007233,GR005947
GR007234,GR009042
GR007235,GR006890
GR007236,GR001955
GR007237,GR006032
GR007238,GR007521
GR007239,GR001451
GR007240,GR005459
GR007241,GR006503
GR007242,GR003083
GR007243,GR005740
GR007244,GR008341
GR007245,GR000243
GR007246,GR005659
GR007247,GR002790
GR007248,GR007346
GR007249,GR000952
GR007250,GR002026
GR007251,GR004318
GR007252,GR006332
GR007253,GR008076
GR007254,GR001631
GR007255,GR001973
GR007256,GR001943
GR007257,GR001505
GR007258,GR005431
GR007259,GR005063
GR007260,GR006648
GR007261,GR005484
GR007262,GR008225
GR007263,GR000193
GR007264,GR005220
GR007265,GR006491
GR007266,GR005812
GR007267,GR007114
GR007268,GR007789
GR007269,GR006633
GR007270,GR002642
GR007271,GR008410
GR007272,GR001698
GR007273,GR009572
GR007274,GR004124
GR007275,GR007393
GR007276,GR007415
GR007277,GR005562
GR007278,GR009662
GR007279,GR000709
GR007280,GR008008
GR007281,GR001435
GR007282,GR006451
GR007283,GR005838
GR007284,GR009615
GR007285,GR008859
GR007286,GR000641
GR007287,GR000489
GR007288,GR001559
GR007289,GR007726
GR007290,GR001248
GR007291,GR008637
GR007292,GR004031
GR007293,GR008569
GR007294,GR008289
GR007295,GR002290
GR007296,GR000144
GR007297,GR005693
GR007298,GR004268
GR007299,GR005665
GR007300,GR008309
GR007301,GR003939
GR007302,GR006538
GR007303,GR003711
GR007304,GR007156
GR007305,GR004374
GR007306,GR003004
GR007307,GR009295
GR007308,GR007704
GR007309,GR002034
GR007310,GR002099
GR007311,GR004607
GR007312,GR005575
GR007313,GR009055
GR007314,GR004408
GR007315,GR008595
GR007316,GR009372
GR007317,GR003334
GR007318,GR001744
GR007319,GR001684
GR007320,GR009351
GR007321,GR006002
GR007322,GR008228
GR007323,GR003760
GR007324,GR001155
GR007325,GR003348
GR007326,GR001279
GR007327,GR000870
GR007328,GR004813
GR007329,GR001710
GR007330,GR007166
GR007331,GR007242
GR007332,GR009074
GR007333,GR002119
GR007334,GR009929
GR007335,GR004832
GR007336,GR008246
GR007337,GR004016
GR007338,GR004884
GR007339,GR008825
GR007340,GR003018
GR007341,GR007433
GR007342,GR009368
GR007343,GR006704
GR007344,GR008718
GR007345,GR003781
GR007346,GR006693
GR007347,GR003391
GR007348,GR000490
GR007349,GR002599
GR007350,GR009354
GR007351,GR000394
GR007352,GR005262
GR007353,GR002555
GR007354,GR006601
GR007355,GR009656
GR007356,GR001007
GR007357,GR006384
GR007358,GR008017
GR007359,GR000608
GR007360,GR001391
GR007361,GR004481
GR007362,GR001240
GR007363,GR001631
GR007364,GR005882
GR007365,GR007719
GR007366,GR009972
GR007367,GR001300
GR007368,GR000717
GR007369,GR005362
GR007370,GR004239
GR007371,GR004171
GR007372,GR006114
GR007373,GR001273
GR007374,GR005013
GR007375,GR009871
GR007376,GR005852
GR007377,GR001686
GR007378,GR007589
GR007379,GR001329
GR007380,GR008464
GR007381,GR005519
GR007382,GR002756
GR007383,GR007601
GR007384,GR009024
GR007385,GR003931
GR007386,GR003416
GR007387,GR005650
GR007388,GR000423
GR007389,GR003322
GR007390,GR001108
GR007391,GR008365
GR007392,GR002115
GR007393,GR003048
GR007394,GR002030
GR007395,GR000872
GR007396,GR006570
GR007397,GR009216
GR007398,GR004522
GR007399,GR003471
GR007400,GR002735
GR007401,GR003700
GR007402,GR005119
GR007403,GR007122
GR007404,GR008079
GR007405,GR000504
GR007406,GR009341
GR007407,GR001754
GR007408,GR002931
GR007409,GR000040
GR007410,GR005688
GR007411,GR007270
GR007412,GR004554
GR007413,GR002518
GR007414,GR000589
GR007415,GR006225
GR007416,GR001554
GR007417,GR009104
GR007418,GR001034
GR007419,GR009887
GR007420,GR001868
GR007421,GR007745
GR007422,GR004071
GR007423,GR007681
GR007424,GR004860
GR007425,GR008128
GR007426,GR005778
GR007427,GR008707
GR007428,GR009499
GR007429,GR006818
GR007430,GR001058
GR007431,GR005605
GR007432,GR005814
GR007433,GR006140
GR007434,GR008855
GR007435,GR002401
GR007436,GR002745
GR007437,GR000324
GR007438,GR008879
GR007439,GR004935
GR007440,GR000065
GR007441,GR002773
GR007442,GR009204
GR007443,GR009508
GR007444,GR003632
GR007445,GR008058
GR007446,GR000177
GR007447,GR003353
GR007448,GR005978
GR007449,GR001122
GR007450,GR009850
GR007451,GR001701
GR007452,GR009901
GR007453,GR002898
GR007454,GR004408
GR007455,GR003529
GR007456,GR001440
GR007457,GR007175
GR007458,GR004497
GR007459,GR004429
GR007460,GR008014
GR007461,GR000500
GR007462,GR003513
GR007463,GR007752
GR007464,GR006391
GR007465,GR010092
GR007466,GR004397
GR007467,GR002278
GR007468,GR001242
GR007469,GR003924
GR007470,GR008356
GR007471,GR000219
GR007472,GR001530
GR007473,GR000306
GR007474,GR003723
GR007475,GR004267
GR007476,GR009922
GR007477,GR007964
GR007478,GR000374
GR007479,GR001509
GR007480,GR004680
GR007481,GR005618
GR007482,GR006792
GR007483,GR000354
GR007484,GR004446
GR007485,GR006814
GR007486,GR002347
GR007487,GR007748
GR007488,GR002706
GR007489,GR004995
GR007490,GR001506
GR007491,GR009300
GR007492,GR004265
GR007493,GR001344
GR007494,GR001051
GR007495,GR001265
GR007496,GR008215
GR007497,GR009157
GR007498,GR009532
GR007499,GR003573
GR007500,GR009907
GR007501,GR008568
GR007502,GR000730
GR007503,GR008551
GR007504,GR008984
GR007505,GR001723
GR007506,GR003579
GR007507,GR007076
GR007508,GR000993
GR007509,GR001161
GR007510,GR006346
GR007511,GR002788
GR007512,GR003111
GR007513,GR007459
GR007514,GR005384
GR007515,GR000897
GR007516,GR000125
GR007517,GR001563
GR007518,GR006618
GR007519,GR002651
GR007520,GR009004
GR007521,GR008356
GR007522,GR008422
GR007523,GR000593
GR007524,GR006886
GR007525,GR009341
GR007526,GR003809
GR007527,GR003673
GR007528,GR007074
GR007529,GR000780
GR007530,GR003298
GR007531,GR002133
GR007532,GR009534
GR007533,GR003052
GR007534,GR003562
GR007535,GR000043
GR007536,GR004480
GR007537,GR009170
GR007538,GR000750
GR007539,GR003510
GR007540,GR008319
GR007541,GR006271
GR007542,GR002239
GR007543,GR003173
GR007544,GR000341
GR007545,GR003160
GR007546,GR009748
GR007547,GR001237
GR007548,GR002124
GR007549,GR004961
GR007550,GR009630
GR007551,GR000689
GR007552,GR005339
GR007553,GR006858
GR007554,GR007832
GR007555,GR001786
GR007556,GR006363
GR007557,GR006674
GR007558,GR005856
GR007559,GR001491
GR007560,GR006593
GR007561,GR003301
GR007562,GR005462
GR007563,GR002433
GR007564,GR001595
GR007565,GR006682
GR007566,GR008874
GR007567,GR000318
GR007568,GR008901
GR007569,GR001632
GR007570,GR003965
GR007571,GR004421
GR007572,GR007267
GR007573,GR003327
GR007574,GR006926
GR007575,GR008458
GR007576,GR006512
GR007577,GR003974
GR007578,GR006105
GR007579,GR005812
GR007580,GR003747
GR007581,GR003228
GR007582,GR003191
GR007583,GR008835
GR007584,GR007932
GR007585,GR007215
GR007586,GR004243
GR007587,GR000405
GR007588,GR005347
GR007589,GR006600
GR007590,GR005882
GR007591,GR004863
GR007592,GR004959
GR007593,GR006337
GR007594,GR007346
GR007595,GR009743
GR007596,GR006697
GR007597,GR001376
GR007598,GR004414
